1094670583,2001-05-07,"La véritable manière d'instruire les sourds muets, confirmée par une longue expérience",2213014760; 9782213014760,458
1094705651,2004-09-29,Lili et l'oreille blessée : le récit d'une acouphénique,2747563227; 9782747563222,458
1094073401,1997-08-21,Mémoire sur des lésions de l'oreille interne donnant lieu à des symptômes de congestion cérébrale apoplectiforme,2840590085; 9782840590088,458
1096624319,2013-01-31,Le vertige,3805558228; 9783805558228,458
1096899038,2015-06-11,Oral medicine,9780192612755; 0192612751,458
1096156728,2009-12-11,The artificial ear : cochlear implants and the culture of deafness,9780813546599; 0813546591; 9780813546605; 0813546605,458
